roster,row,name,primary_source_url,http_status,reviewed_at,status,seed_slug,review_note
platforms-investors-labs.csv,126,Stanford Vision and Learning Lab (SVL),https://svl.stanford.edu/,200,2026-09-11,seeded,stanford-vision-and-learning-lab-svl,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,127,Carnegie Mellon Robotics Institute,https://www.ri.cmu.edu/,200,2026-09-11,seeded,carnegie-mellon-robotics-institute,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
platforms-investors-labs.csv,128,Berkeley Artificial Intelligence Research (BAIR),https://bair.berkeley.edu/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,129,MIT CSAIL,https://www.csail.mit.edu/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,130,GRASP Laboratory,https://www.grasp.upenn.edu/,200,2026-09-11,seeded,grasp-laboratory,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
platforms-investors-labs.csv,131,Institute for Robotics and Intelligent Machines (IRIM),https://research.gatech.edu/robotics,200,2026-09-11,seeded,institute-for-robotics-and-intelligent-machines-irim,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,132,ETH Zurich Robotic Systems Lab,https://rsl.ethz.ch/the-lab.html,200,2026-09-11,seeded,eth-zurich-robotic-systems-lab,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,133,ETH Zurich Autonomous Systems Lab,https://www.iris.ethz.ch/the-institute.html,200,2026-09-11,seeded,eth-zurich-autonomous-systems-lab,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year. Parent name reconciled to documented canonical affiliation."
platforms-investors-labs.csv,134,Institute of Robotics and Intelligent Systems (IRIS),https://www.iris.ethz.ch/the-institute.html,200,2026-09-11,seeded,institute-of-robotics-and-intelligent-systems-iris,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,135,Oxford Robotics Institute,https://ori.ox.ac.uk/,200,2026-09-11,seeded,oxford-robotics-institute,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,136,Munich Institute of Robotics and Machine Intelligence (MIRMI),https://www.mirmi.tum.de/en/mirmi/home/,200,2026-09-11,seeded,munich-institute-of-robotics-and-machine-intelligence-mirmi,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,139,Istituto Italiano di Tecnologia (IIT),https://www.iit.it/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,140,EPFL Biorobotics Laboratory,https://www.epfl.ch/labs/biorob/,200,2026-09-11,seeded,epfl-biorobotics-laboratory,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,141,EPFL Laboratory of Intelligent Systems,https://www.epfl.ch/labs/lis/,200,2026-09-11,seeded,epfl-laboratory-of-intelligent-systems,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,142,TU Delft Robotics Institute,https://www.tudelft.nl/en/robotics-institute,200,2026-09-11,seeded,tu-delft-robotics-institute,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,143,NTNU Autonomous Robots Lab,https://www.autonomousrobotslab.com/,200,2026-09-11,seeded,ntnu-autonomous-robots-lab,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,144,KAIST Humanoid Robot Research Center,https://hubolab.kaist.ac.kr/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,145,Beijing Academy of Artificial Intelligence (BAAI),https://www.baai.ac.cn/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,146,Shanghai AI Laboratory,https://www.shlab.org.cn/,200,2026-09-11,seeded,shanghai-ai-laboratory,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,147,Beijing Institute for General Artificial Intelligence (BIGAI),https://eng.bigai.ai/,200,2026-09-11,seeded,beijing-institute-for-general-artificial-intelligence-bigai,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
platforms-investors-labs.csv,148,Beijing Humanoid Robot Innovation Center (X-Humanoid),https://www.x-humanoid.com/,200,2026-09-11,seeded,beijing-humanoid-robot-innovation-center-x-humanoid,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
platforms-investors-labs.csv,149,Humanoid Robot (Shanghai) Co.,https://www.openloong.com/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,150,Tsinghua University Institute for Embodied Intelligence and Robotics,https://www.tsinghua.edu.cn/en/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
platforms-investors-labs.csv,151,Shanghai Jiao Tong University,https://scalelab-sjtu.github.io/,200,2026-09-11,seeded,shanghai-jiao-tong-university,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,2,NEURA Robotics,https://neura-robotics.com/,200,2026-09-11,seeded,neura-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,3,AgiBot,https://www.agibot.com/,200,2026-09-11,seeded,agibot,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,4,Kepler Robotics,https://www.gotokepler.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,5,LimX Dynamics,https://www.limxdynamics.com/,200,2026-09-11,seeded,limx-dynamics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,6,EngineAI,https://www.engineai.com.cn/,200,2026-09-11,seeded,engineai,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,7,Booster Robotics,https://www.boosterobotics.com/,200,2026-09-11,seeded,booster-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,8,Robot Era,https://www.robotera.com/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,9,Persona AI,https://persona.ai/,200,2026-09-11,seeded,persona-ai,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,10,Weave Robotics,https://www.weaverobotics.com/,200,2026-09-11,seeded,weave-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,11,Hello Robot,https://hello-robot.com/,200,2026-09-11,seeded,hello-robot,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,12,Robust AI,https://www.robust.ai/,200,2026-09-11,seeded,robust-ai,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,13,Kawasaki Robotics,https://kawasakirobotics.com/,200,2026-09-11,seeded,kawasaki-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,14,DENSO Robotics,https://www.densorobotics.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,15,Epson Robots,https://epson.com/For-Work/Robots/c/w8,200,2026-09-11,seeded,epson-robots,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,16,Nachi-Fujikoshi,https://www.nachi-fujikoshi.co.jp/eng/rob/,404,2026-09-11,seeded,nachi-fujikoshi,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,17,Mitsubishi Electric Factory Automation,https://www.mitsubishielectric.com/fa/products/rbt/robot/,200,2026-09-11,seeded,mitsubishi-electric-factory-automation,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,18,Hyundai Robotics,https://hd-hyundairobotics.com/en/company/history,200,2026-09-11,seeded,hd-hyundai-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,19,Staubli Robotics,https://www.staubli.com/global/en/robotics.html,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,20,Comau,https://www.comau.com/,200,2026-09-11,seeded,comau,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year. Parent name reconciled to documented canonical affiliation."
oems-integrators-operators.csv,21,OMRON Robotics and Safety Technologies,https://robotics.omron.com/,200,2026-09-11,seeded,omron-robotics-and-safety-technologies,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,24,Elite Robots,https://www.eliterobots.com/,200,2026-09-11,seeded,elite-robots,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,25,Agile Robots,https://www.agile-robots.com/,200,2026-09-11,seeded,agile-robots,Robotics role confirmed; merged by canonical name or explicit alias. SoftBank is an investor; primary evidence reviewed does not establish parent control.
oems-integrators-operators.csv,27,Dematic,https://www.dematic.com/,200,2026-09-11,seeded,dematic,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,28,Daifuku,https://www.daifuku.com/,200,2026-09-11,seeded,daifuku,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,29,Vanderlande,https://www.vanderlande.com/,200,2026-09-11,seeded,vanderlande,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,30,Swisslog,https://www.swisslog.com/,200,2026-09-11,seeded,swisslog,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,31,KNAPP,https://www.knapp.com/en/,200,2026-09-11,seeded,knapp,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,32,SSI Schaefer,https://www.ssi-schaefer.com/en-us/,200,2026-09-11,seeded,ssi-schaefer,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,33,TGW Logistics Group,https://www.tgw-group.com/en/,200,2026-09-11,seeded,tgw-logistics-group,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,34,Honeywell Intelligrated,https://automation.honeywell.com/us/en/products/warehouse-automation,200,2026-09-11,seeded,honeywell-intelligrated,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,35,Bastian Solutions,https://www.bastiansolutions.com/,200,2026-09-11,seeded,toyota-automated-logistics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,36,SVT Robotics,https://group.dhl.com/en/media-relations/press-releases/2026/dhl-supply-chain-accelerates-automation-deployments-with-stv-robotics-softbot-platform.html,200,2026-09-11,seeded,svt-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,37,HAI Robotics,https://www.hairobotics.com/,200,2026-09-11,seeded,hai-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,38,Quicktron,https://www.quicktron.com/,200,2026-09-11,seeded,quicktron,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,39,Syrius Robotics,https://www.syriusrobotics.com/,200,2026-09-11,seeded,syrius-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,40,Mobile Industrial Robots (MiR),https://mobile-industrial-robots.com/about-mir,200,2026-09-11,seeded,mobile-industrial-robots,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,41,BALYO,https://www.balyo.com/,200,2026-09-11,seeded,balyo,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,42,AGILOX,https://www.agilox.net/,200,2026-09-11,seeded,agilox,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,43,Cyngn,https://www.cyngn.com/about,200,2026-09-11,seeded,cyngn,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,44,Anyware Robotics,https://anyware-robotics.com/solution/,403,2026-09-11,seeded,anyware-robotics,"Seeded HIGH-confidence roster entry from its supplied source; live primary retrieval unavailable (403). Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,45,RightHand Robotics,https://righthandrobotics.com/,200,2026-09-11,seeded,righthand-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,46,Plus One Robotics,https://www.plusonerobotics.com/,200,2026-09-11,seeded,plus-one-robotics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,47,Pickle Robot,https://www.picklerobot.com/,200,2026-09-11,seeded,pickle-robot,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,48,Dexterity,https://www.dexterity.ai/,200,2026-09-11,seeded,dexterity,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,49,Ambi Robotics,https://www.ambirobotics.com/media/ambistack-rbr50-innovation-award-2026,200,2026-09-11,seeded,ambi-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,50,cellumation,https://cellumation.com/newsroom-en/press-release/cellumation-wins-robotics-innovation-award-in-boston/,200,2026-09-11,seeded,cellumation,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,51,Wing,https://wing.com/news/flytrex-wing-strategic-flight-coordination,200,2026-09-11,seeded,wing,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,52,Amazon Prime Air,https://www.aboutamazon.com/news/transportation/amazon-prime-air-drone-delivery,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,53,UPS Flight Forward,https://about.ups.com/us/en/our-company/innovation-driven/ups-flight-forward.html,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,54,Matternet,https://mttr.net/,200,2026-09-11,seeded,matternet,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,55,Flytrex,https://wing.com/news/flytrex-wing-strategic-flight-coordination,200,2026-09-11,seeded,flytrex,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,56,Manna Drone Delivery,https://www.manna.aero/,200,2026-09-11,seeded,manna-drone-delivery,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,57,DroneUp,https://www.droneup.com/,200,2026-09-11,seeded,droneup,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,58,Draganfly,https://draganfly.com/,200,2026-09-11,seeded,draganfly,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,59,Red Cat Holdings,https://redcat.red/,200,2026-09-11,seeded,red-cat-holdings,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,60,Ondas Holdings,https://www.ondas.com/,200,2026-09-11,seeded,ondas-holdings,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,61,Anduril Industries,https://www.army.mil/article/294224/washington_national_guard_advances_counter_drone_capabilities_with_new_technology,reviewed via browser or subsequent source,2026-09-11,seeded,anduril,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,62,Shield AI,https://shield.ai/about/,403,2026-09-11,seeded,shield-ai,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,63,Helsing,https://helsing.ai/,429,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 429. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,64,Saronic Technologies,https://www.saronic.com/vessels,200,2026-09-11,seeded,saronic-technologies,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,65,HavocAI,https://www.havocai.com/,200,2026-09-11,seeded,havocai,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,66,Seasats,https://seasats.com/,200,2026-09-11,seeded,seasats,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,67,MARTAC,https://martacsystems.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,68,Leidos,https://www.leidos.com/insights/sea-hunter-autonomous-unmanned-vessel,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,69,Neros Technologies,https://www.neros.tech/,200,2026-09-11,seeded,neros-technologies,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,70,Performance Drone Works,https://www.pdw.ai/,200,2026-09-11,seeded,performance-drone-works,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,71,Teal Drones,https://tealdrones.com/,200,2026-09-11,seeded,teal-drones,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,72,AeroVironment,https://www.avinc.com/,200,2026-09-11,seeded,aerovironment,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,73,Milrem Robotics,https://milremrobotics.com/,200,2026-09-11,seeded,milrem-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,74,Textron Systems,https://www.textronsystems.com/,200,2026-09-11,seeded,textron-systems,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,75,QinetiQ,https://www.qinetiq.com/en-us/capabilities/robotics-and-autonomous-systems,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,76,Rheinmetall,https://www.rheinmetall.com/en/products/uncrewed-vehicles,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,77,Elbit Systems,https://www.elbitsystems.com/,200,2026-09-11,seeded,elbit-systems,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,78,Roboteam,https://robo-team.com/,200,2026-09-11,seeded,roboteam,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,79,Carbon Robotics,https://carbonrobotics.com/company,200,2026-09-11,seeded,carbon-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,80,Monarch Tractor,https://www.monarchtractor.com/,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,81,Naio Technologies,https://www.naio-technologies.com/en/,200,2026-09-11,seeded,naio-technologies,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,82,Burro,https://burro.ai/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,83,Verdant Robotics,https://www.verdantrobotics.com/,200,2026-09-11,seeded,verdant-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,84,GUSS Automation,https://gussag.com/,200,2026-09-11,seeded,guss-automation,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: founding year.
oems-integrators-operators.csv,85,Stout AgTech,https://www.stoutagtech.com/,200,2026-09-11,seeded,stout-agtech,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,86,ecoRobotix,https://ecorobotix.com/,200,2026-09-11,seeded,ecorobotix,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,87,farm-ng,https://farm-ng.com/,200,2026-09-11,seeded,farm-ng,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,88,FarmDroid,https://farmdroid.com/,200,2026-09-11,seeded,farmdroid,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,89,Intuitive Surgical,https://isrg.intuitive.com/,200,2026-09-11,seeded,intuitive-surgical,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,90,Stryker,https://www.stryker.com/us/en/joint-replacement/systems/mako-smartrobotics.html,404,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 404. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,91,Medtronic,https://www.medtronic.com/en-us/healthcare-professionals/specialties/surgical-robotics.html,200,2026-09-11,seeded,medtronic,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,92,Johnson & Johnson MedTech,https://www.jnjmedtech.com/en-US/robotics,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,93,CMR Surgical,https://cmrsurgical.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,94,Moon Surgical,https://www.moonsurgical.com/,200,2026-09-11,seeded,moon-surgical,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,95,Distalmotion,https://www.distalmotion.com/,200,2026-09-11,seeded,distalmotion,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,96,Vicarious Surgical,https://www.vicarioussurgical.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,97,PROCEPT BioRobotics,https://www.procept-biorobotics.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,98,Noah Medical,https://www.noahmed.com/,200,2026-09-11,seeded,noah-medical,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,99,Diligent Robotics,https://www.diligentrobots.com/moxi,200,2026-09-11,seeded,diligent-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,100,Aethon,https://aethon.com/,200,2026-09-11,seeded,aethon,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,101,Xenex Disinfection Services,https://www.xenex.com/,200,2026-09-11,seeded,xenex-disinfection-services,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,102,Ekso Bionics,https://eksobionics.com/,200,2026-09-11,seeded,ekso-bionics,Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ.
oems-integrators-operators.csv,103,Built Robotics,https://www.builtrobotics.com/about/company,403,2026-09-11,seeded,built-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,104,Dusty Robotics,https://www.dustyrobotics.com/about,200,2026-09-11,seeded,dusty-robotics,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,105,Canvas,https://www.canvas.build/,reviewed via browser or subsequent source,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP None. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,106,Monumental,https://www.monumental.co/,200,2026-09-11,seeded,monumental,Robotics role confirmed; merged by canonical name or explicit alias.
oems-integrators-operators.csv,107,Civ Robotics,https://www.civrobotics.com/,200,2026-09-11,seeded,civ-robotics,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,108,SafeAI,https://www.safeai.ai/,200,2026-09-11,pending,,"Primary URL reviewed; accessible content did not establish the proposed robotics role. Further primary product, portfolio or corporate evidence is needed."
oems-integrators-operators.csv,109,Teleo,https://www.teleo.ai/,200,2026-09-11,seeded,teleo,"Robotics role confirmed; merged by canonical name or explicit alias. Metadata pending: independent confirmation of provisional HQ, founding year."
oems-integrators-operators.csv,110,Ocean Infinity,https://oceaninfinity.com/,403,2026-09-11,pending,,"Primary URL reviewed; retrieval failed or returned HTTP 403. Further primary product, portfolio or corporate evidence is needed."
